,year,week,home_team,away_team,winner,tie,day,date,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_name,home_team_city,away_team_name,away_team_city
161,2000,12,Philadelphia Eagles,Arizona Cardinals,Philadelphia Eagles,,Sun,November 19,1:02PM,34,9,338,2,210,1,Eagles,Philadelphia,Cardinals,Arizona
162,2000,12,New Orleans Saints,Oakland Raiders,Oakland Raiders,,Sun,November 19,1:02PM,31,22,293,1,333,1,Saints,New Orleans,Raiders,Oakland
163,2000,12,Green Bay Packers,Indianapolis Colts,Green Bay Packers,,Sun,November 19,1:02PM,26,24,432,1,338,2,Packers,Green Bay,Colts,Indianapolis
164,2000,12,New York Giants,Detroit Lions,Detroit Lions,,Sun,November 19,1:03PM,31,21,314,2,373,4,Giants,New York,Lions,Detroit
165,2000,12,Tennessee Titans,Cleveland Browns,Tennessee Titans,,Sun,November 19,1:03PM,24,10,374,7,125,1,Titans,Tennessee,Browns,Cleveland
166,2000,12,Chicago Bears,Tampa Bay Buccaneers,Chicago Bears,,Sun,November 19,1:04PM,13,10,243,1,225,3,Bears,Chicago,Buccaneers,Tampa Bay
167,2000,12,Miami Dolphins,New York Jets,New York Jets,,Sun,November 19,4:05PM,20,3,239,2,200,4,Dolphins,Miami,Jets,New York
168,2000,12,Denver Broncos,San Diego Chargers,Denver Broncos,,Sun,November 19,4:05PM,38,37,536,5,385,3,Broncos,Denver,Chargers,San Diego
169,2000,12,Baltimore Ravens,Dallas Cowboys,Baltimore Ravens,,Sun,November 19,4:15PM,27,0,479,2,192,3,Ravens,Baltimore,Cowboys,Dallas
170,2000,12,San Francisco 49ers,Atlanta Falcons,San Francisco 49ers,,Sun,November 19,4:16PM,16,6,337,1,211,1,49ers,San Francisco,Falcons,Atlanta
171,2000,12,Pittsburgh Steelers,Jacksonville Jaguars,Jacksonville Jaguars,,Sun,November 19,8:35PM,34,24,417,2,302,5,Steelers,Pittsburgh,Jaguars,Jacksonville
172,2000,12,St. Louis Rams,Washington Redskins,Washington Redskins,,Mon,November 20,9:08PM,33,20,400,1,394,3,Rams,St. Louis,Redskins,Washington
173,2000,13,Detroit Lions,New England Patriots,Detroit Lions,,Thu,November 23,12:36PM,34,9,299,1,215,2,Lions,Detroit,Patriots,New England
174,2000,13,Dallas Cowboys,Minnesota Vikings,Minnesota Vikings,,Thu,November 23,4:08PM,27,15,360,0,404,2,Cowboys,Dallas,Vikings,Minnesota
175,2000,13,Tampa Bay Buccaneers,Buffalo Bills,Tampa Bay Buccaneers,,Sun,November 26,1:00PM,31,17,180,0,433,2,Buccaneers,Tampa Bay,Bills,Buffalo
176,2000,13,Baltimore Ravens,Cleveland Browns,Baltimore Ravens,,Sun,November 26,1:01PM,44,7,461,2,112,3,Ravens,Baltimore,Browns,Cleveland
177,2000,13,Washington Redskins,Philadelphia Eagles,Philadelphia Eagles,,Sun,November 26,1:01PM,23,20,289,2,326,2,Redskins,Washington,Eagles,Philadelphia
178,2000,13,Cincinnati Bengals,Pittsburgh Steelers,Pittsburgh Steelers,,Sun,November 26,1:02PM,48,28,372,0,309,3,Bengals,Cincinnati,Steelers,Pittsburgh
179,2000,13,St. Louis Rams,New Orleans Saints,New Orleans Saints,,Sun,November 26,1:02PM,31,24,332,2,279,4,Rams,St. Louis,Saints,New Orleans
180,2000,13,New York Jets,Chicago Bears,New York Jets,,Sun,November 26,1:02PM,17,10,277,1,233,3,Jets,New York,Bears,Chicago
181,2000,13,Oakland Raiders,Atlanta Falcons,Oakland Raiders,,Sun,November 26,4:05PM,41,14,492,1,181,2,Raiders,Oakland,Falcons,Atlanta
182,2000,13,Indianapolis Colts,Miami Dolphins,Miami Dolphins,,Sun,November 26,4:15PM,17,14,253,0,353,1,Colts,Indianapolis,Dolphins,Miami
183,2000,13,San Diego Chargers,Kansas City Chiefs,San Diego Chargers,,Sun,November 26,4:15PM,17,16,201,5,161,1,Chargers,San Diego,Chiefs,Kansas City
184,2000,13,Jacksonville Jaguars,Tennessee Titans,Jacksonville Jaguars,,Sun,November 26,4:15PM,16,13,334,2,334,0,Jaguars,Jacksonville,Titans,Tennessee
185,2000,13,Seattle Seahawks,Denver Broncos,Denver Broncos,,Sun,November 26,4:16PM,38,31,538,5,354,3,Seahawks,Seattle,Broncos,Denver
186,2000,13,Arizona Cardinals,New York Giants,New York Giants,,Sun,November 26,8:35PM,31,7,371,1,267,4,Cardinals,Arizona,Giants,New York
187,2000,13,Carolina Panthers,Green Bay Packers,Carolina Panthers,,Mon,November 27,9:12PM,31,14,356,2,326,5,Panthers,Carolina,Packers,Green Bay
188,2000,14,Minnesota Vikings,Detroit Lions,Minnesota Vikings,,Thu,November 30,8:35PM,24,17,305,2,352,2,Vikings,Minnesota,Lions,Detroit
189,2000,14,Pittsburgh Steelers,Oakland Raiders,Pittsburgh Steelers,,Sun,December 3,1:01PM,21,20,311,1,390,2,Steelers,Pittsburgh,Raiders,Oakland
190,2000,14,Washington Redskins,New York Giants,New York Giants,,Sun,December 3,1:01PM,9,7,305,3,290,2,Redskins,Washington,Giants,New York
191,2000,14,Tampa Bay Buccaneers,Dallas Cowboys,Tampa Bay Buccaneers,,Sun,December 3,1:01PM,27,7,301,1,266,4,Buccaneers,Tampa Bay,Cowboys,Dallas
192,2000,14,Buffalo Bills,Miami Dolphins,Miami Dolphins,,Sun,December 3,1:02PM,33,6,333,1,196,3,Bills,Buffalo,Dolphins,Miami
193,2000,14,New Orleans Saints,Denver Broncos,Denver Broncos,,Sun,December 3,1:02PM,38,23,483,0,446,3,Saints,New Orleans,Broncos,Denver
194,2000,14,Cincinnati Bengals,Arizona Cardinals,Cincinnati Bengals,,Sun,December 3,1:02PM,24,13,398,1,340,2,Bengals,Cincinnati,Cardinals,Arizona
195,2000,14,Philadelphia Eagles,Tennessee Titans,Tennessee Titans,,Sun,December 3,1:03PM,15,13,331,1,262,0,Eagles,Philadelphia,Titans,Tennessee
196,2000,14,Carolina Panthers,St. Louis Rams,Carolina Panthers,,Sun,December 3,1:04PM,16,3,237,2,278,7,Panthers,Carolina,Rams,St. Louis
197,2000,14,Atlanta Falcons,Seattle Seahawks,Seattle Seahawks,,Sun,December 3,1:05PM,30,10,335,0,301,4,Falcons,Atlanta,Seahawks,Seattle
198,2000,14,San Diego Chargers,San Francisco 49ers,San Francisco 49ers,,Sun,December 3,4:05PM,45,17,385,0,303,5,Chargers,San Diego,49ers,San Francisco
199,2000,14,New York Jets,Indianapolis Colts,New York Jets,,Sun,December 3,4:15PM,27,17,491,1,375,3,Jets,New York,Colts,Indianapolis
200,2000,14,Jacksonville Jaguars,Cleveland Browns,Jacksonville Jaguars,,Sun,December 3,4:16PM,48,0,449,0,53,1,Jaguars,Jacksonville,Browns,Cleveland
201,2000,14,Chicago Bears,Green Bay Packers,Green Bay Packers,,Sun,December 3,8:35PM,28,6,304,0,330,2,Bears,Chicago,Packers,Green Bay
202,2000,14,New England Patriots,Kansas City Chiefs,New England Patriots,,Mon,December 4,9:09PM,30,24,368,1,418,3,Patriots,New England,Chiefs,Kansas City
203,2000,15,Kansas City Chiefs,Carolina Panthers,Kansas City Chiefs,,Sun,December 10,1:00PM,15,14,453,4,257,1,Chiefs,Kansas City,Panthers,Carolina
204,2000,15,Chicago Bears,New England Patriots,Chicago Bears,,Sun,December 10,1:02PM,24,17,339,1,245,0,Bears,Chicago,Patriots,New England
205,2000,15,Baltimore Ravens,San Diego Chargers,Baltimore Ravens,,Sun,December 10,1:02PM,24,3,276,3,128,5,Ravens,Baltimore,Chargers,San Diego
206,2000,15,Green Bay Packers,Detroit Lions,Green Bay Packers,,Sun,December 10,1:02PM,26,13,330,2,293,5,Packers,Green Bay,Lions,Detroit
207,2000,15,Jacksonville Jaguars,Arizona Cardinals,Jacksonville Jaguars,,Sun,December 10,1:02PM,44,10,469,0,189,1,Jaguars,Jacksonville,Cardinals,Arizona
208,2000,15,Miami Dolphins,Tampa Bay Buccaneers,Tampa Bay Buccaneers,,Sun,December 10,1:02PM,16,13,221,1,254,5,Dolphins,Miami,Buccaneers,Tampa Bay
209,2000,15,New York Giants,Pittsburgh Steelers,New York Giants,,Sun,December 10,1:03PM,30,10,394,0,264,1,Giants,New York,Steelers,Pittsburgh
210,2000,15,Tennessee Titans,Cincinnati Bengals,Tennessee Titans,,Sun,December 10,1:03PM,35,3,443,1,171,0,Titans,Tennessee,Bengals,Cincinnati
211,2000,15,Cleveland Browns,Philadelphia Eagles,Philadelphia Eagles,,Sun,December 10,1:03PM,35,24,391,2,418,4,Browns,Cleveland,Eagles,Philadelphia
212,2000,15,Denver Broncos,Seattle Seahawks,Denver Broncos,,Sun,December 10,4:05PM,31,24,313,1,405,4,Broncos,Denver,Seahawks,Seattle
213,2000,15,San Francisco 49ers,New Orleans Saints,New Orleans Saints,,Sun,December 10,4:15PM,31,27,388,0,398,3,49ers,San Francisco,Saints,New Orleans
214,2000,15,Dallas Cowboys,Washington Redskins,Dallas Cowboys,,Sun,December 10,4:15PM,32,13,314,0,270,2,Cowboys,Dallas,Redskins,Washington
215,2000,15,St. Louis Rams,Minnesota Vikings,St. Louis Rams,,Sun,December 10,4:15PM,40,29,508,0,312,0,Rams,St. Louis,Vikings,Minnesota
216,2000,15,Oakland Raiders,New York Jets,Oakland Raiders,,Sun,December 10,8:35PM,31,7,330,1,300,4,Raiders,Oakland,Jets,New York
217,2000,15,Indianapolis Colts,Buffalo Bills,Indianapolis Colts,,Mon,December 11,9:00PM,44,20,237,0,294,3,Colts,Indianapolis,Bills,Buffalo
218,2000,16,Pittsburgh Steelers,Washington Redskins,Pittsburgh Steelers,,Sat,December 16,12:37PM,24,3,374,1,271,5,Steelers,Pittsburgh,Redskins,Washington
219,2000,16,Seattle Seahawks,Oakland Raiders,Seattle Seahawks,,Sat,December 16,4:06PM,27,24,326,2,361,3,Seahawks,Seattle,Raiders,Oakland
220,2000,16,Kansas City Chiefs,Denver Broncos,Kansas City Chiefs,,Sun,December 17,1:00PM,20,7,424,2,278,1,Chiefs,Kansas City,Broncos,Denver
221,2000,16,Minnesota Vikings,Green Bay Packers,Green Bay Packers,,Sun,December 17,1:00PM,33,28,434,0,400,2,Vikings,Minnesota,Packers,Green Bay
222,2000,16,New York Jets,Detroit Lions,Detroit Lions,,Sun,December 17,1:02PM,10,7,288,1,240,2,Jets,New York,Lions,Detroit
223,2000,16,Cincinnati Bengals,Jacksonville Jaguars,Cincinnati Bengals,,Sun,December 17,1:02PM,17,14,263,4,276,1,Bengals,Cincinnati,Jaguars,Jacksonville
224,2000,16,Buffalo Bills,New England Patriots,New England Patriots,,Sun,December 17,1:02PM,13,10,331,0,347,1,Bills,Buffalo,Patriots,New England
225,2000,16,New Orleans Saints,Atlanta Falcons,New Orleans Saints,,Sun,December 17,1:03PM,23,7,373,1,163,3,Saints,New Orleans,Falcons,Atlanta
226,2000,16,Cleveland Browns,Tennessee Titans,Tennessee Titans,,Sun,December 17,1:03PM,24,0,305,1,113,2,Browns,Cleveland,Titans,Tennessee
227,2000,16,Carolina Panthers,San Diego Chargers,Carolina Panthers,,Sun,December 17,1:04PM,30,22,169,1,358,2,Panthers,Carolina,Chargers,San Diego
228,2000,16,San Francisco 49ers,Chicago Bears,San Francisco 49ers,,Sun,December 17,4:00PM,17,0,456,1,104,1,49ers,San Francisco,Bears,Chicago
229,2000,16,Arizona Cardinals,Baltimore Ravens,Baltimore Ravens,,Sun,December 17,4:15PM,13,7,214,2,309,4,Cardinals,Arizona,Ravens,Baltimore
230,2000,16,Miami Dolphins,Indianapolis Colts,Indianapolis Colts,,Sun,December 17,4:16PM,20,13,327,2,272,3,Dolphins,Miami,Colts,Indianapolis
231,2000,16,Dallas Cowboys,New York Giants,New York Giants,,Sun,December 17,8:20PM,17,13,225,1,145,3,Cowboys,Dallas,Giants,New York
232,2000,16,Tampa Bay Buccaneers,St. Louis Rams,Tampa Bay Buccaneers,,Mon,December 18,9:00PM,38,35,446,2,388,3,Buccaneers,Tampa Bay,Rams,St. Louis
233,2000,17,New York Giants,Jacksonville Jaguars,New York Giants,,Sat,December 23,12:37PM,28,25,373,1,327,2,Giants,New York,Jaguars,Jacksonville
234,2000,17,Denver Broncos,San Francisco 49ers,Denver Broncos,,Sat,December 23,4:17PM,38,9,362,1,192,2,Broncos,Denver,49ers,San Francisco
235,2000,17,Seattle Seahawks,Buffalo Bills,Buffalo Bills,,Sat,December 23,8:36PM,42,23,579,2,312,4,Seahawks,Seattle,Bills,Buffalo
236,2000,17,Washington Redskins,Arizona Cardinals,Washington Redskins,,Sun,December 24,1:01PM,20,3,315,2,245,5,Redskins,Washington,Cardinals,Arizona
237,2000,17,Detroit Lions,Chicago Bears,Chicago Bears,,Sun,December 24,1:02PM,23,20,286,2,240,2,Lions,Detroit,Bears,Chicago
238,2000,17,New England Patriots,Miami Dolphins,Miami Dolphins,,Sun,December 24,1:02PM,27,24,310,0,348,3,Patriots,New England,Dolphins,Miami
239,2000,17,Baltimore Ravens,New York Jets,Baltimore Ravens,,Sun,December 24,1:02PM,34,20,142,2,524,6,Ravens,Baltimore,Jets,New York
240,2000,17,Green Bay Packers,Tampa Bay Buccaneers,Green Bay Packers,,Sun,December 24,1:02PM,17,14,319,4,272,0,Packers,Green Bay,Buccaneers,Tampa Bay
241,2000,17,New Orleans Saints,St. Louis Rams,St. Louis Rams,,Sun,December 24,1:02PM,26,21,474,1,269,1,Saints,New Orleans,Rams,St. Louis
242,2000,17,Philadelphia Eagles,Cincinnati Bengals,Philadelphia Eagles,,Sun,December 24,1:03PM,16,7,321,4,271,3,Eagles,Philadelphia,Bengals,Cincinnati
243,2000,17,Atlanta Falcons,Kansas City Chiefs,Atlanta Falcons,,Sun,December 24,1:05PM,29,13,288,0,259,1,Falcons,Atlanta,Chiefs,Kansas City
244,2000,17,San Diego Chargers,Pittsburgh Steelers,Pittsburgh Steelers,,Sun,December 24,4:05PM,34,21,316,2,171,2,Chargers,San Diego,Steelers,Pittsburgh
245,2000,17,Indianapolis Colts,Minnesota Vikings,Indianapolis Colts,,Sun,December 24,4:15PM,31,10,411,1,236,1,Colts,Indianapolis,Vikings,Minnesota
246,2000,17,Oakland Raiders,Carolina Panthers,Oakland Raiders,,Sun,December 24,4:15PM,52,9,409,0,297,4,Raiders,Oakland,Panthers,Carolina
247,2000,17,Tennessee Titans,Dallas Cowboys,Tennessee Titans,,Mon,December 25,9:10PM,31,0,374,4,95,5,Titans,Tennessee,Cowboys,Dallas
259,2001,1,Kansas City Chiefs,Oakland Raiders,Oakland Raiders,,Sun,September 9,12:01PM,27,24,427,3,254,3,Chiefs,Kansas City,Raiders,Oakland
260,2001,1,Green Bay Packers,Detroit Lions,Green Bay Packers,,Sun,September 9,12:02PM,28,6,424,1,288,3,Packers,Green Bay,Lions,Detroit
261,2001,1,Dallas Cowboys,Tampa Bay Buccaneers,Tampa Bay Buccaneers,,Sun,September 9,12:03PM,10,6,263,2,127,3,Cowboys,Dallas,Buccaneers,Tampa Bay
262,2001,1,Minnesota Vikings,Carolina Panthers,Carolina Panthers,,Sun,September 9,1:00PM,24,13,291,2,343,5,Vikings,Minnesota,Panthers,Carolina
263,2001,1,Cleveland Browns,Seattle Seahawks,Seattle Seahawks,,Sun,September 9,1:02PM,9,6,251,2,239,1,Browns,Cleveland,Seahawks,Seattle
264,2001,1,Baltimore Ravens,Chicago Bears,Baltimore Ravens,,Sun,September 9,1:02PM,17,6,316,2,189,2,Ravens,Baltimore,Bears,Chicago
265,2001,1,Cincinnati Bengals,New England Patriots,Cincinnati Bengals,,Sun,September 9,1:03PM,23,17,353,1,292,0,Bengals,Cincinnati,Patriots,New England
266,2001,1,New York Jets,Indianapolis Colts,Indianapolis Colts,,Sun,September 9,1:03PM,45,24,376,3,330,2,Jets,New York,Colts,Indianapolis
267,2001,1,Jacksonville Jaguars,Pittsburgh Steelers,Jacksonville Jaguars,,Sun,September 9,1:05PM,21,3,299,0,281,4,Jaguars,Jacksonville,Steelers,Pittsburgh
268,2001,1,Buffalo Bills,New Orleans Saints,New Orleans Saints,,Sun,September 9,1:05PM,24,6,301,0,251,3,Bills,Buffalo,Saints,New Orleans
269,2001,1,San Francisco 49ers,Atlanta Falcons,San Francisco 49ers,,Sun,September 9,1:15PM,16,13,429,1,241,0,49ers,San Francisco,Falcons,Atlanta
270,2001,1,San Diego Chargers,Washington Redskins,San Diego Chargers,,Sun,September 9,4:15PM,30,3,255,4,161,4,Chargers,San Diego,Redskins,Washington
271,2001,1,Philadelphia Eagles,St. Louis Rams,St. Louis Rams,,Sun,September 9,4:16PM,20,17,364,2,334,3,Eagles,Philadelphia,Rams,St. Louis
272,2001,1,Tennessee Titans,Miami Dolphins,Miami Dolphins,,Sun,September 9,8:36PM,31,23,307,2,315,3,Titans,Tennessee,Dolphins,Miami
273,2001,1,Denver Broncos,New York Giants,Denver Broncos,,Mon,September 10,7:07PM,31,20,473,0,308,0,Broncos,Denver,Giants,New York
274,2001,2,Kansas City Chiefs,New York Giants,New York Giants,,Sun,September 23,12:00PM,13,3,299,3,266,1,Chiefs,Kansas City,Giants,New York
275,2001,2,Chicago Bears,Minnesota Vikings,Chicago Bears,,Sun,September 23,12:12PM,17,10,284,1,319,2,Bears,Chicago,Vikings,Minnesota
276,2001,2,Indianapolis Colts,Buffalo Bills,Indianapolis Colts,,Sun,September 23,1:00PM,42,26,555,3,374,1,Colts,Indianapolis,Bills,Buffalo
277,2001,2,Miami Dolphins,Oakland Raiders,Miami Dolphins,,Sun,September 23,1:10PM,18,15,359,2,216,0,Dolphins,Miami,Raiders,Oakland
278,2001,2,Jacksonville Jaguars,Tennessee Titans,Jacksonville Jaguars,,Sun,September 23,1:10PM,13,6,329,2,264,0,Jaguars,Jacksonville,Titans,Tennessee
279,2001,2,Cincinnati Bengals,Baltimore Ravens,Cincinnati Bengals,,Sun,September 23,1:11PM,21,10,203,1,382,6,Bengals,Cincinnati,Ravens,Baltimore
280,2001,2,Atlanta Falcons,Carolina Panthers,Atlanta Falcons,,Sun,September 23,1:12PM,24,16,377,2,359,1,Falcons,Atlanta,Panthers,Carolina
281,2001,2,Dallas Cowboys,San Diego Chargers,San Diego Chargers,,Sun,September 23,1:12PM,32,21,475,1,289,5,Cowboys,Dallas,Chargers,San Diego
282,2001,2,Cleveland Browns,Detroit Lions,Cleveland Browns,,Sun,September 23,1:13PM,24,14,257,2,271,7,Browns,Cleveland,Lions,Detroit
283,2001,2,New England Patriots,New York Jets,New York Jets,,Sun,September 23,4:15PM,10,3,238,0,308,4,Patriots,New England,Jets,New York
284,2001,2,Seattle Seahawks,Philadelphia Eagles,Philadelphia Eagles,,Sun,September 23,4:27PM,27,3,344,1,147,1,Seahawks,Seattle,Eagles,Philadelphia
285,2001,2,San Francisco 49ers,St. Louis Rams,St. Louis Rams,,Sun,September 23,4:29PM,30,26,425,3,232,1,49ers,San Francisco,Rams,St. Louis
286,2001,2,Arizona Cardinals,Denver Broncos,Denver Broncos,,Sun,September 23,8:37PM,38,17,381,0,308,3,Cardinals,Arizona,Broncos,Denver
287,2001,2,Green Bay Packers,Washington Redskins,Green Bay Packers,,Mon,September 24,9:08PM,37,0,386,1,137,3,Packers,Green Bay,Redskins,Washington
288,2001,3,St. Louis Rams,Miami Dolphins,St. Louis Rams,,Sun,September 30,12:03PM,42,10,441,0,253,4,Rams,St. Louis,Dolphins,Miami
289,2001,3,Minnesota Vikings,Tampa Bay Buccaneers,Minnesota Vikings,,Sun,September 30,1:00PM,20,16,402,2,331,1,Vikings,Minnesota,Buccaneers,Tampa Bay
290,2001,3,Washington Redskins,Kansas City Chiefs,Kansas City Chiefs,,Sun,September 30,1:01PM,45,13,546,0,218,1,Redskins,Washington,Chiefs,Kansas City
291,2001,3,Carolina Panthers,Green Bay Packers,Green Bay Packers,,Sun,September 30,1:03PM,28,7,383,2,169,3,Panthers,Carolina,Packers,Green Bay
292,2001,3,New England Patriots,Indianapolis Colts,New England Patriots,,Sun,September 30,1:03PM,44,13,336,0,322,4,Patriots,New England,Colts,Indianapolis
293,2001,3,Buffalo Bills,Pittsburgh Steelers,Pittsburgh Steelers,,Sun,September 30,1:03PM,20,3,270,0,172,2,Bills,Buffalo,Steelers,Pittsburgh
294,2001,3,New York Giants,New Orleans Saints,New York Giants,,Sun,September 30,1:06PM,21,13,253,1,330,1,Giants,New York,Saints,New Orleans
295,2001,3,Arizona Cardinals,Atlanta Falcons,Atlanta Falcons,,Sun,September 30,4:05PM,34,14,379,0,335,4,Cardinals,Arizona,Falcons,Atlanta
296,2001,3,Oakland Raiders,Seattle Seahawks,Oakland Raiders,,Sun,September 30,4:10PM,38,14,344,1,348,3,Raiders,Oakland,Seahawks,Seattle
297,2001,3,Denver Broncos,Baltimore Ravens,Baltimore Ravens,,Sun,September 30,4:15PM,20,13,333,1,228,3,Broncos,Denver,Ravens,Baltimore
298,2001,3,San Diego Chargers,Cincinnati Bengals,San Diego Chargers,,Sun,September 30,4:15PM,28,14,245,0,237,4,Chargers,San Diego,Bengals,Cincinnati
299,2001,3,Jacksonville Jaguars,Cleveland Browns,Cleveland Browns,,Sun,September 30,4:15PM,23,14,321,3,259,2,Jaguars,Jacksonville,Browns,Cleveland
300,2001,3,Philadelphia Eagles,Dallas Cowboys,Philadelphia Eagles,,Sun,September 30,8:38PM,40,18,276,3,242,5,Eagles,Philadelphia,Cowboys,Dallas
301,2001,3,New York Jets,San Francisco 49ers,San Francisco 49ers,,Mon,October 1,9:10PM,19,17,359,1,268,0,Jets,New York,49ers,San Francisco
302,2001,4,New Orleans Saints,Minnesota Vikings,New Orleans Saints,,Sun,October 7,12:05PM,28,15,370,1,340,3,Saints,New Orleans,Vikings,Minnesota
303,2001,4,Baltimore Ravens,Tennessee Titans,Baltimore Ravens,,Sun,October 7,1:02PM,26,7,460,0,185,2,Ravens,Baltimore,Titans,Tennessee
304,2001,4,Cleveland Browns,San Diego Chargers,Cleveland Browns,,Sun,October 7,1:02PM,20,16,278,1,269,0,Browns,Cleveland,Chargers,San Diego
305,2001,4,Pittsburgh Steelers,Cincinnati Bengals,Pittsburgh Steelers,,Sun,October 7,1:02PM,16,7,413,2,214,1,Steelers,Pittsburgh,Bengals,Cincinnati
306,2001,4,Miami Dolphins,New England Patriots,Miami Dolphins,,Sun,October 7,1:03PM,30,10,296,1,149,3,Dolphins,Miami,Patriots,New England
307,2001,4,New York Giants,Washington Redskins,New York Giants,,Sun,October 7,1:04PM,23,9,309,4,181,5,Giants,New York,Redskins,Washington
308,2001,4,Atlanta Falcons,Chicago Bears,Chicago Bears,,Sun,October 7,1:05PM,31,3,300,2,335,5,Falcons,Atlanta,Bears,Chicago
309,2001,4,Philadelphia Eagles,Arizona Cardinals,Arizona Cardinals,,Sun,October 7,1:09PM,21,20,329,1,440,2,Eagles,Philadelphia,Cardinals,Arizona
310,2001,4,Oakland Raiders,Dallas Cowboys,Oakland Raiders,,Sun,October 7,1:15PM,28,21,308,2,231,0,Raiders,Oakland,Cowboys,Dallas
311,2001,4,Denver Broncos,Kansas City Chiefs,Denver Broncos,,Sun,October 7,2:05PM,20,6,300,1,297,4,Broncos,Denver,Chiefs,Kansas City
312,2001,4,Buffalo Bills,New York Jets,New York Jets,,Sun,October 7,4:05PM,42,36,335,0,473,5,Bills,Buffalo,Jets,New York
313,2001,4,Seattle Seahawks,Jacksonville Jaguars,Seattle Seahawks,,Sun,October 7,4:05PM,24,15,395,2,256,2,Seahawks,Seattle,Jaguars,Jacksonville
314,2001,4,Tampa Bay Buccaneers,Green Bay Packers,Tampa Bay Buccaneers,,Sun,October 7,4:15PM,14,10,253,1,322,3,Buccaneers,Tampa Bay,Packers,Green Bay
315,2001,4,San Francisco 49ers,Carolina Panthers,San Francisco 49ers,,Sun,October 7,8:38PM,24,14,353,1,336,3,49ers,San Francisco,Panthers,Carolina
316,2001,4,Detroit Lions,St. Louis Rams,St. Louis Rams,,Mon,October 8,9:07PM,35,0,378,1,334,3,Lions,Detroit,Rams,St. Louis
317,2001,5,Kansas City Chiefs,Pittsburgh Steelers,Pittsburgh Steelers,,Sun,October 14,12:00PM,20,17,316,0,271,1,Chiefs,Kansas City,Steelers,Pittsburgh
318,2001,5,St. Louis Rams,New York Giants,St. Louis Rams,,Sun,October 14,12:02PM,15,14,315,4,324,2,Rams,St. Louis,Giants,New York
319,2001,5,Chicago Bears,Arizona Cardinals,Chicago Bears,,Sun,October 14,12:03PM,20,13,253,3,288,1,Bears,Chicago,Cardinals,Arizona
320,2001,5,Minnesota Vikings,Detroit Lions,Minnesota Vikings,,Sun,October 14,1:00PM,31,26,343,1,457,1,Vikings,Minnesota,Lions,Detroit
321,2001,5,Cincinnati Bengals,Cleveland Browns,Cincinnati Bengals,,Sun,October 14,1:02PM,24,14,400,0,211,1,Bengals,Cincinnati,Browns,Cleveland
322,2001,5,Carolina Panthers,New Orleans Saints,New Orleans Saints,,Sun,October 14,1:02PM,27,25,358,3,218,3,Panthers,Carolina,Saints,New Orleans
323,2001,5,Green Bay Packers,Baltimore Ravens,Green Bay Packers,,Sun,October 14,1:02PM,31,23,391,1,357,4,Packers,Green Bay,Ravens,Baltimore
324,2001,5,New England Patriots,San Diego Chargers,New England Patriots,,Sun,October 14,1:03PM,29,26,374,1,343,1,Patriots,New England,Chargers,San Diego
325,2001,5,Tennessee Titans,Tampa Bay Buccaneers,Tennessee Titans,,Sun,October 14,1:04PM,31,28,365,1,306,1,Titans,Tennessee,Buccaneers,Tampa Bay
326,2001,5,Atlanta Falcons,San Francisco 49ers,San Francisco 49ers,,Sun,October 14,1:04PM,37,31,517,2,342,1,Falcons,Atlanta,49ers,San Francisco
327,2001,5,New York Jets,Miami Dolphins,New York Jets,,Sun,October 14,4:15PM,21,17,268,0,348,4,Jets,New York,Dolphins,Miami
328,2001,5,Seattle Seahawks,Denver Broncos,Seattle Seahawks,,Sun,October 14,4:16PM,34,21,254,1,281,3,Seahawks,Seattle,Broncos,Denver
329,2001,5,Indianapolis Colts,Oakland Raiders,Oakland Raiders,,Sun,October 14,8:30PM,23,18,317,1,352,2,Colts,Indianapolis,Raiders,Oakland
330,2001,5,Dallas Cowboys,Washington Redskins,Dallas Cowboys,,Mon,October 15,8:08PM,9,7,386,1,226,1,Cowboys,Dallas,Redskins,Washington
331,2001,6,Jacksonville Jaguars,Buffalo Bills,Buffalo Bills,,Thu,October 18,8:35PM,13,10,317,0,247,2,Jaguars,Jacksonville,Bills,Buffalo
